Date,Province/State,Country,Confirmed,Deaths,Recovered,dayCount
01/28/2020,Qinghai,Mainland China,6.0,0.0,0.0,6
01/28/2020,Tianjin,Mainland China,24.0,0.0,0.0,6
01/28/2020,Jilin,Mainland China,8.0,0.0,0.0,6
01/28/2020,Guangxi,Mainland China,51.0,0.0,2.0,6
01/28/2020,Jiangsu,Mainland China,70.0,0.0,1.0,6
01/28/2020,Shanghai,Mainland China,66.0,1.0,4.0,6
01/28/2020,Hubei,Mainland China,3554.0,125.0,80.0,6
01/28/2020,Guangdong,Mainland China,207.0,0.0,4.0,6
01/28/2020,Zhejiang,Mainland China,173.0,0.0,3.0,6
01/28/2020,Hunan,Mainland China,143.0,0.0,0.0,6
01/28/2020,Chongqing,Mainland China,132.0,0.0,0.0,6
01/28/2020,Henan,Mainland China,168.0,1.0,0.0,6
01/28/2020,Anhui,Mainland China,106.0,0.0,0.0,6
01/28/2020,Shandong,Mainland China,95.0,0.0,0.0,6
01/28/2020,Beijing,Mainland China,91.0,1.0,4.0,6
01/28/2020,Sichuan,Mainland China,90.0,0.0,0.0,6
01/28/2020,Fujian,Mainland China,80.0,0.0,0.0,6
01/28/2020,Jiangxi,Mainland China,109.0,0.0,3.0,6
01/29/2020,Tianjin,Mainland China,27.0,0.0,0.0,7
01/29/2020,Hebei,Mainland China,48.0,1.0,0.0,7
01/29/2020,Hainan,Mainland China,43.0,1.0,0.0,7
01/29/2020,Liaoning,Mainland China,39.0,0.0,1.0,7
01/29/2020,Heilongjiang,Mainland China,38.0,1.0,0.0,7
01/29/2020,Shanxi,Mainland China,27.0,0.0,1.0,7
01/29/2020,Yunnan,Mainland China,55.0,0.0,0.0,7
01/29/2020,Xinjiang,Mainland China,13.0,0.0,0.0,7
01/29/2020,Ningxia,Mainland China,12.0,0.0,0.0,7
01/29/2020,Guizhou,Mainland China,9.0,0.0,1.0,7
01/29/2020,Jilin,Mainland China,9.0,0.0,0.0,7
01/29/2020,Qinghai,Mainland China,6.0,0.0,0.0,7
01/29/2020,Gansu,Mainland China,24.0,0.0,0.0,7
01/29/2020,Shaanxi,Mainland China,56.0,0.0,0.0,7
01/29/2020,Inner Mongolia,Mainland China,16.0,0.0,0.0,7
01/29/2020,Fujian,Mainland China,84.0,0.0,0.0,7
01/29/2020,Hubei,Mainland China,3554.0,125.0,88.0,7
01/29/2020,Zhejiang,Mainland China,296.0,0.0,3.0,7
01/29/2020,Guangdong,Mainland China,277.0,0.0,5.0,7
01/29/2020,Hunan,Mainland China,221.0,0.0,0.0,7
01/29/2020,Henan,Mainland China,206.0,2.0,1.0,7
01/29/2020,Anhui,Mainland China,152.0,0.0,2.0,7
01/29/2020,Guangxi,Mainland China,58.0,0.0,2.0,7
01/29/2020,Shandong,Mainland China,130.0,0.0,1.0,7
01/29/2020,Chongqing,Mainland China,147.0,0.0,1.0,7
01/29/2020,Beijing,Mainland China,111.0,1.0,4.0,7
01/29/2020,Jiangxi,Mainland China,109.0,0.0,3.0,7
01/29/2020,Sichuan,Mainland China,108.0,1.0,1.0,7
01/29/2020,Jiangsu,Mainland China,99.0,0.0,1.0,7
01/29/2020,Shanghai,Mainland China,96.0,1.0,5.0,7
01/30/2020,Shaanxi,Mainland China,63.0,0.0,0.0,8
01/30/2020,Heilongjiang,Mainland China,44.0,2.0,0.0,8
01/30/2020,Liaoning,Mainland China,41.0,0.0,1.0,8
01/30/2020,Shanxi,Mainland China,35.0,0.0,1.0,8
01/30/2020,Tianjin,Mainland China,31.0,0.0,0.0,8
01/30/2020,Gansu,Mainland China,26.0,0.0,0.0,8
01/30/2020,Xinjiang,Mainland China,14.0,0.0,0.0,8
01/30/2020,Ningxia,Mainland China,17.0,0.0,0.0,8
01/30/2020,Jilin,Mainland China,14.0,0.0,1.0,8
01/30/2020,Hebei,Mainland China,65.0,1.0,0.0,8
01/30/2020,Guizhou,Mainland China,12.0,0.0,1.0,8
01/30/2020,Qinghai,Mainland China,8.0,0.0,0.0,8
