Date,Province/State,Country,Confirmed,Deaths,Recovered,dayCount
03/21/2020,France,France,14282.0,562.0,12.0,57
03/21/2020,St Martin,France,4.0,0.0,0.0,57
03/22/2020,Reunion,France,0.0,0.0,0.0,58
03/22/2020,Mayotte,France,0.0,0.0,0.0,58
03/22/2020,Guadeloupe,France,0.0,0.0,0.0,58
03/22/2020,French Guiana,France,0.0,0.0,0.0,58
03/22/2020,New Caledonia,France,4.0,0.0,0.0,58
03/22/2020,St Martin,France,4.0,0.0,0.0,58
03/22/2020,French Polynesia,France,15.0,0.0,0.0,58
03/22/2020,France,France,16018.0,674.0,2200.0,58
03/22/2020,Saint Barthelemy,France,3.0,0.0,0.0,58
03/23/2020,Saint Barthelemy,France,3.0,0.0,0.0,59
03/23/2020,French Guiana,France,20.0,0.0,6.0,59
03/23/2020,French Polynesia,France,19874.0,860.0,2200.0,59
03/23/2020,Guadeloupe,France,62.0,1.0,0.0,59
03/23/2020,Martinique,France,53.0,1.0,0.0,59
03/23/2020,Mayotte,France,24.0,0.0,0.0,59
03/23/2020,New Caledonia,France,8.0,0.0,0.0,59
03/23/2020,Reunion,France,71.0,0.0,1.0,59
03/23/2020,St Martin,France,8.0,0.0,0.0,59
